chunk_id,source_type,source_name,file_name,file_path,chunk_index_in_file,chunk_size_words,overlap_words,chunk_words,chunk_chars,chunk_preview,chunk_text
pdf_Farming_Schemes_0011_000011,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,11,220,50,220,1563,a nationwide information network by providing electronic connectivity to important agricultural marketing boards and directorates. It will also collect and disseminate price and market -related data for its efficient and,"a nationwide information network by providing electronic connectivity to important agricultural marketing boards and directorates. It will also collect and disseminate price and market -related data for its efficient and timely utilisation by producers, traders and consumers to derive maximum the advantage of their sales and purchases; increase marketing efficiency by effective improvement in the existing market information system; and sensitise and orient to the farmers‟ response to new challenges in agricultural marketing by using Information Technology as a vehicle for the extension. Year of Commencement: 2000 -01 Objectives: • To establish a nation -wide information network for speedy collection and dissemination of market information and data for its efficient and timely utilization. 12 • To facilitate collection and dissemination of information related to better price realization and market access by the farmers. Salient features : NIC has created a user friendly software package / portal to facilitate organization and transmission of market data which is called AGMARKNET. Support for: Supply of computers & other peripherals, & IT instruments; training of market personnel in handling of hardware and software & incentivizing them in monetary terms to upload data. Eligibility : Direct: The State Agricultural Marketing Boards/Directorates/NIC (National informatics centre), National and state level institutions. Indirect: Farmers, agricultural marketing functionaries and marketing personnel at grass -root levels are eligible under this"
pdf_Farming_Schemes_0012_000012,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,12,220,50,220,1547,of market personnel in handling of hardware and software & incentivizing them in monetary terms to upload data. Eligibility : Direct: The State Agricultural Marketing Boards/Directorates/NIC (National informatics centre),"of market personnel in handling of hardware and software & incentivizing them in monetary terms to upload data. Eligibility : Direct: The State Agricultural Marketing Boards/Directorates/NIC (National informatics centre), National and state level institutions. Indirect: Farmers, agricultural marketing functionaries and marketing personnel at grass -root levels are eligible under this scheme. Area of Operation: All States and Union Territories For detail Information visit: http://agricoop.gov.in/sites/default/files/finalopguidelines.pdf 1.3 Name of Scheme: Central Herd Registration Scheme Central Herd Registration Scheme is for registration of elite cow and buffalo breeds of national importance and provides incentive for rearing of elite cows and male calves. It plays a vital role in sourcing indigenous germplasm required for the National Project for Cattle and Buffalo Breeding. The scheme has a significant role in assisting the Department of Animal Husbandry of States and Union Territories, Private Sector and Government Undertakings in procuring elite dairy cows and buffaloes as well as bulls and progeny of high genetic potential for use in the development programme. Type of scheme: Central Sector Scheme Year of Commencement: 2001 -02 Objectives: i. To survey and study production records of cows and buffaloes in their breeding tracts. 13 ii. Cataloguing of superior germplasm of the selected breeds in their breeding tracts as well as breeding farms through milk recording and registration. iii. To disseminate information on"
pdf_Farming_Schemes_0013_000013,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,13,220,50,220,1548,Year of Commencement: 2001 -02 Objectives: i. To survey and study production records of cows and buffaloes in their breeding tracts. 13 ii. Cataloguing of superior germplasm of the selected breeds in their breeding tract,"Year of Commencement: 2001 -02 Objectives: i. To survey and study production records of cows and buffaloes in their breeding tracts. 13 ii. Cataloguing of superior germplasm of the selected breeds in their breeding tracts as well as breeding farms through milk recording and registration. iii. To disseminate information on registered animals for sourcing of breeding material and inter - farm and inter-breeder exchange of animals. iv. To promote conservation of selected indigenous breeds by providing incentives to breeders. v. To regulate sale/purchase of elite animals to ensure and enforce quality control for further propagation of breeding. vi. To propagate and awaken consciousness amongst the breeders to improve their economics through livestock improvement by constant publicity, incentive and formation of breeder associations. Salient features: The Central Herd Registration Scheme is continuing with four Units located at Rohtak (Haryana), Ajmer (Rajasthan), Ahmedabad (Gujarat) and Ongole (Andhra Pradesh). These four units together cover the States of Haryana, Uttar Pradesh, Delhi, Rajasthan, Gujarat, Maharashtra and Andhra Pradesh. The cattle breeds of Hariana, Gir, Kankrej and Ongole and buffalo breeds of Murrah, Surti, Mehsana and Jaffrabadi are registered under the Scheme depending on the confirmation to breed characteristics and prescribed milk production norm. Owners of registered animals are provided certificate and prizes/incentives to encourage conservation of indigenous breeds and production of high quality cows"
pdf_Farming_Schemes_0014_000014,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,14,220,50,220,1446,"Kankrej and Ongole and buffalo breeds of Murrah, Surti, Mehsana and Jaffrabadi are registered under the Scheme depending on the confirmation to breed characteristics and prescribed milk production norm. Owners of registe","Kankrej and Ongole and buffalo breeds of Murrah, Surti, Mehsana and Jaffrabadi are registered under the Scheme depending on the confirmation to breed characteristics and prescribed milk production norm. Owners of registered animals are provided certificate and prizes/incentives to encourage conservation of indigenous breeds and production of high quality cows and buffaloes. Eligibility: Owners of the elite animals. The primary aim is to identify elite germ plasm for further improvement in milk production. Indigenous breeds covered at present are Gir, Kankrej, Hariana, Ongole of cattle and Murrah, Jaffrabadi, Surti and Mehsani of buffaloes. Under the scheme incentives for rearing of elite cows, buffaloes and their male calves is given to the owners of the elite animals. For detail Information visit: http://www.dahd.nic.in/related -links/central -herd -registration - scheme -0 1.4 Name of Scheme: National Food Security Mission In view of the stagnating food grain production and an increasing consumption need of the growing population, Government of India has launched this Centrally Sponsored Scheme, „National Food Security Mission‟ in October 2007. 14 The Mission is being continued during 12th Five Year Plan with new targets of additional production of food grains of 25 million tons of food grains comprising of 10 million tons rice, 8 million tons of wheat, 4 million tons of pulses and 3 million tons of coarse cereals by the"
pdf_Farming_Schemes_0015_000015,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,15,220,50,220,1436,"Mission is being continued during 12th Five Year Plan with new targets of additional production of food grains of 25 million tons of food grains comprising of 10 million tons rice, 8 million tons of wheat, 4 million tons","Mission is being continued during 12th Five Year Plan with new targets of additional production of food grains of 25 million tons of food grains comprising of 10 million tons rice, 8 million tons of wheat, 4 million tons of pulses and 3 million tons of coarse cereals by the end of 12th Five Year Plan. Type of scheme : Central Sector Scheme Objectives: The following are the objectives of this scheme: • Increasing production of rice and pulses through area expansion and productivity enhancement in a sustainable manner in the identified districts of the state. • Restoring soil fertility and productivity at the individual farm level. • Creation of employment opportunities and • Enhancing farm level economy i.e. farm profits to restore confidence amongst the farmers. Salient features : i. Implementation of programmes in a mission mode through active engagement of all the stakeholders at various levels. ii. Promotion and extension of improved technologies i.e., seed, Integrated Nutrient Management including micronutrients, soil amendments, IPM and resource conservation technologies along with capacity building of farmers. iii. Flow of fund would be closely monitored to ensure that interventions reach the target beneficiaries on time. iv. The proposed interventions would be integrated with the District Plan and fixed targets for each identified district. v. Constant monitoring and concurrent evaluation for assessing the"
pdf_Farming_Schemes_0016_000016,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,16,220,50,220,1499,with capacity building of farmers. iii. Flow of fund would be closely monitored to ensure that interventions reach the target beneficiaries on time. iv. The proposed interventions would be integrated with the District Pl,"with capacity building of farmers. iii. Flow of fund would be closely monitored to ensure that interventions reach the target beneficiaries on time. iv. The proposed interventions would be integrated with the District Plan and fixed targets for each identified district. v. Constant monitoring and concurrent evaluation for assessing the impact of the interventions for a result oriented approach by the implementing agencies. Structure of Scheme: The NFSM has three components (i) National Food Security Mission - Rice (NFSM -Rice); (ii) National Food Security Mission - Wheat (NFSM -Wheat); and National Food Security Mission - Pulses (NFSM Pulses). The Mission is mandated to adopt following strategies: 15 ▪ Speedy implementation of programmes through active engagement of all the stakeholders at various levels. ▪ Promotion and extension of improved technologies i.e., seed, Integrated Nutrient Management including micronutrients (like iron, cobalt, copper etc), soil amendments, Integrated Pest Management (IPM) and resource conservation technologies along with capacity building of farmers. ▪ Flow of fund would be closely monitored to ensure that interventions reach the target beneficiaries on time. ▪ The proposed interventions would be integrated with the targets fixed for each identified district in the existing District Plan (formulated as a part of national Five Year Plans). ▪ Constant monitoring and concurrent evaluation for assessing the impact of the interventions for a result"
pdf_Farming_Schemes_0017_000017,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,17,220,50,220,1460,the target beneficiaries on time. ▪ The proposed interventions would be integrated with the targets fixed for each identified district in the existing District Plan (formulated as a part of national Five Year Plans). ▪ C,"the target beneficiaries on time. ▪ The proposed interventions would be integrated with the targets fixed for each identified district in the existing District Plan (formulated as a part of national Five Year Plans). ▪ Constant monitoring and concurrent evaluation for assessing the impact of the interventions for a result oriented approach by the implementing agencies. Funding Pattern : As per detailed in the guidelines. Eligibility : Farmers and their dependents are eligible for this scheme. Area of Operation: NFSM -Rice, NFSM -Wheat, NFSM -Pulses and NFSM -Coarse Cereals will be implemented in 199, 119, 557 and 182 identified districts of different States, respectively (Details in link below). For detail Information visit: https://nfsm.gov.in/Guidelines/NFSM12102018.pdf 1.5 Name of Scheme: Rashtriya Krishi Vikas Yojana - Remunerative Approaches for Agriculture and Allied sector Rejuvenation (RKVY -RAFTAAR) A major cause for the slow growth in agriculture during the last few decades in India is said to be lack of adequate investment in agriculture especially public investment. Hence, the National Development Council has ratified a major scheme to raise investment in the sector at the same time by considering the agro climatic conditions and other aspects prevailing at the state and district levels. Given these problems and prospects in agriculture, the NDC has launched the Rashtriya Krishi Vikas Yojana (RKVY) in 2007 -2008. 16 Based on"
pdf_Farming_Schemes_0018_000018,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,18,220,50,220,1492,"scheme to raise investment in the sector at the same time by considering the agro climatic conditions and other aspects prevailing at the state and district levels. Given these problems and prospects in agriculture, the ","scheme to raise investment in the sector at the same time by considering the agro climatic conditions and other aspects prevailing at the state and district levels. Given these problems and prospects in agriculture, the NDC has launched the Rashtriya Krishi Vikas Yojana (RKVY) in 2007 -2008. 16 Based on feedback received from States, experiences garnered during implementation in the 12th Plan and inputs provided by stakeholders, RKVY guidelines have been revamped as RKVY – RAFTAAR - Remunerative Approaches for Agriculture and Allied sector Rejuvenation to enhance efficiency, efficacy and inclusiveness of the programme for the remaining period of the Fourteenth Finance Commission . Type of scheme : Central Sector Scheme Year of Commencement: 2007 -08 Objectives: The main objectives of the scheme are- (i) To strengthen the farmers‟ efforts through creation of required pre and postharvest agri -infrastructure that increases access to quality inputs, storage, market facilities etc. and enables farmers to make informed choices. (ii) To provide autonomy, flexibility to States to plan and execute schemes as per local/ farmers‟ needs. (iii) To promote value chain addition linked production models that will help farmers increase their income as well as encourage production/productivity (iv) To mitigate risk of farmers with focus on additional income generation activities - like integrated farming, mushroom cultivation, bee keeping, aromatic plant cultivation, floriculture etc."
pdf_Farming_Schemes_0019_000019,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,19,220,50,220,1670,local/ farmers‟ needs. (iii) To promote value chain addition linked production models that will help farmers increase their income as well as encourage production/productivity (iv) To mitigate risk of farmers with focus ,"local/ farmers‟ needs. (iii) To promote value chain addition linked production models that will help farmers increase their income as well as encourage production/productivity (iv) To mitigate risk of farmers with focus on additional income generation activities - like integrated farming, mushroom cultivation, bee keeping, aromatic plant cultivation, floriculture etc. (v) To attend national priorities through several sub-schemes. (vi) To empower youth through skill development, innovation and agrientrepreneurship based agribusiness models that attract them to agriculture. Funding Pattern: The ratio of 60:40 between Centre and States (90:10 for North Eastern States and Himalayan States). For Union Territories the funding pattern is 100 % central grant. Eligibility: Individual, Family, Community, Women. Area of Operation: All States and Union Territories. For detail Information visit: http://rkvy.nic.in/static/download/pdf/RKVY_14th_Fin._Comm.pdf 1.6 Name of Scheme: National Mission for Sustainable Agriculture (NMSA) National Mission for Sustainable Agriculture (NMSA) has been formulated for enhancing agricultural productivity especially in rainfed areas focusing on integrated farming, water use efficiency, soil health management and synergizing resource conservation. NMSA architecture has been designed by converging, consolidating and subsuming all ongoing as well as newly proposed activities/programmes related to sustainable agriculture with a special emphasis on soil 17 & water conservation, water use efficiency, soil health management and rainfed area development. The focus of NMSA will be to infuse the judicious utilization of resources of"
pdf_Farming_Schemes_0020_000020,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,20,220,50,220,1568,"converging, consolidating and subsuming all ongoing as well as newly proposed activities/programmes related to sustainable agriculture with a special emphasis on soil 17 & water conservation, water use efficiency, soil h","converging, consolidating and subsuming all ongoing as well as newly proposed activities/programmes related to sustainable agriculture with a special emphasis on soil 17 & water conservation, water use efficiency, soil health management and rainfed area development. The focus of NMSA will be to infuse the judicious utilization of resources of commons through community based approach. Type of scheme : Central Sector Scheme Year of Commencement: 2010 Objectives: 1. To make agriculture more productive, sustainable, remunerative and climate resilient by promoting location specific Integrated/Composite Farming Systems; 2. To conserve natural resources through appropriate soil and moisture conservation measures; 3. To adopt comprehensive soil health management practices based on soil fertility maps, soil test based application of macro & micro nutrients, judicious use of fertilizers etc.; 4. To optimize utilization of water resources through efficient water management to expand coverage for achieving „more crop per drop‟ ; 5. To develop capacity of farmers & stakeholders, in conjunction with other on - going Missions e.g. National Mission on Agriculture Extension & Technology, National Food Security Mission, National Initiative for Climate Resilient Agriculture (NICRA) etc., in the domain of climate change adaptation and mitigation measures; 6. To pilot models in select blocks for improving productivity of rainfed farming by mainstreaming rainfed technologies refined through NICRA and by leveraging resources from other schemes/Missions like Mahatma"
pdf_Farming_Schemes_0021_000021,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,21,220,50,220,1644,"Food Security Mission, National Initiative for Climate Resilient Agriculture (NICRA) etc., in the domain of climate change adaptation and mitigation measures; 6. To pilot models in select blocks for improving productivit","Food Security Mission, National Initiative for Climate Resilient Agriculture (NICRA) etc., in the domain of climate change adaptation and mitigation measures; 6. To pilot models in select blocks for improving productivity of rainfed farming by mainstreaming rainfed technologies refined through NICRA and by leveraging resources from other schemes/Missions like Mahatma Gandhi National Rural Employment Guarantee Scheme (MGNREGS), Integrated Watershed Management Programme (IWMP), RKVY etc.; and 7. To establish an effective inter and intra Departmental/Ministerial co - ordination for accomplishing key deliverables of National Mission for Sustainable Agriculture under the aegis of National Action Plan on Climate Change (NAPCC). Salient features: • Promoting integrated farming system covering crops, livestock & fishery, plantation and pasture based composite farming for enhancing livelihood opportunities, ensuring food security and minimizing risks from crop failure through supplementary/ residual production systems; • Popularizing resource conservation technologies (both on - farm and off - farm) and introducing practices that will support mitigation efforts in times of extreme climatic events or disasters like prolonged dry spells, floods etc. 18 • Promoting effective management of available water resources and enhancing water use efficiency through application of technologies coupled with demand and supply side management solutions; • Encouraging improved agronomic practices for higher farm productivity, improved soil treatment, increased water holding capacity, judicious use of chemicals/ energy and enhanced soil carbon"
pdf_Farming_Schemes_0022_000022,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,22,220,50,220,1638,• Promoting effective management of available water resources and enhancing water use efficiency through application of technologies coupled with demand and supply side management solutions; • Encouraging improved agrono,"• Promoting effective management of available water resources and enhancing water use efficiency through application of technologies coupled with demand and supply side management solutions; • Encouraging improved agronomic practices for higher farm productivity, improved soil treatment, increased water holding capacity, judicious use of chemicals/ energy and enhanced soil carbon storage; • Creating database on soil resources through land use survey, soil profile study and soil analysis on GIS platform to facilitate adoption of location and soil - specific crop management practices & optimize fertilizer use; • Promoting location and crop specific integrated nutrient management practices for improving soil health, enhancing crop productivity and maintaining quality of land and water resources; • Involving knowledge institutions and professionals in developing climate change adaptation and mitigation strategies for specific agro climatic situations and promoting them through appropriate farming systems • Programmatic interventions as per land capability and conducive to climatic parameters in select blocks as pilots for ensuring integrated development through dissemination and adoption of rainfed technologies with greater reach in disadvantaged areas & location specific planning by way of coordination, convergence and leveraging investments from other Schemes/Missions like MGNREGS, IWMP, RKVY, National Food Security Mission (NFSM), Mission for Integrated Development of Horticulture (MIDH), National Mission for Agricultural Extension & Technology (NMAE&T) etc. Structure of Scheme: NMSA has following four (4) major"
pdf_Farming_Schemes_0023_000023,pdf,Farming_Schemes,Farming_Schemes_pdf.txt,/content/drive/MyDrive/Colab Notebooks/Shruti/AgriGenius_Project/outputs/run_20260209_185402/text_extracted/Farming_Schemes_pdf.txt,23,220,50,220,1644,"areas & location specific planning by way of coordination, convergence and leveraging investments from other Schemes/Missions like MGNREGS, IWMP, RKVY, National Food Security Mission (NFSM), Mission for Integrated Develo","areas & location specific planning by way of coordination, convergence and leveraging investments from other Schemes/Missions like MGNREGS, IWMP, RKVY, National Food Security Mission (NFSM), Mission for Integrated Development of Horticulture (MIDH), National Mission for Agricultural Extension & Technology (NMAE&T) etc. Structure of Scheme: NMSA has following four (4) major programme components or activities: Rainfed Area Development (RAD) RAD adopts an area based approach for development and conservation of natural resources along with farming systems. This component has been formulated in a „watershed plus framework‟, i.e., to explore potential utilization of natural resources base/assets available/created through watershed development and soil conservation activities /interventions under MGNREGS, NWDPRA, RVP&FPR, RKVY, IWMP etc.. This component introduces appropriate farming systems by integrating multiple components of agriculture such as crops, horticulture, livestock, fishery, forestry with agro based income generating activities and value addition. Besides, soil test/soil health card based nutrient management practices, farmland development, resource conservation and crop selection conducive to local agro climatic condition are also promoted under this component. A cluster based approach of 100 hectare or more (contiguous or non contiguous in difficult terrain with close proximity in a village/adjoining villages) may be adopted to derive noticeable impact of convergence and 19 encourage local participation and for future replication of the model in larger areas. Supplementary support from this component will be"
